station,valid,drct,sknt,alti
JRB,2025-11-12 01:56,260.00,13.00,29.89
JRB,2025-11-12 02:56,270.00,15.00,29.91
JRB,2025-11-12 03:56,270.00,17.00,29.91
JRB,2025-11-12 04:56,250.00,16.00,29.93
JRB,2025-11-12 05:56,260.00,16.00,29.93
JRB,2025-11-12 06:56,270.00,15.00,29.93
JRB,2025-11-12 07:56,270.00,13.00,29.92
JRB,2025-11-12 08:56,270.00,11.00,29.90
JRB,2025-11-12 09:56,270.00,13.00,29.89
JRB,2025-11-12 10:56,260.00,10.00,29.88
JRB,2025-11-12 11:56,240.00,8.00,29.87
JRB,2025-11-12 12:56,240.00,9.00,29.86
JRB,2025-11-12 13:56,250.00,10.00,29.84
JRB,2025-11-12 14:56,250.00,10.00,29.83
JRB,2025-11-12 15:56,270.00,9.00,29.80
JRB,2025-11-12 16:56,260.00,11.00,29.78
JRB,2025-11-12 17:56,260.00,11.00,29.75
JRB,2025-11-12 18:56,260.00,11.00,29.73
JRB,2025-11-12 19:56,280.00,12.00,29.74
JRB,2025-11-12 20:56,260.00,8.00,29.75
JRB,2025-11-12 21:56,280.00,9.00,29.75
JRB,2025-11-12 22:56,260.00,7.00,29.76
JRB,2025-11-12 23:56,260.00,11.00,29.78
JRB,2025-11-13 00:56,260.00,11.00,29.78
JRB,2025-11-13 01:56,260.00,12.00,29.80
JRB,2025-11-13 02:56,M,5.00,29.81
JRB,2025-11-13 03:56,M,6.00,29.81
JRB,2025-11-13 04:56,270.00,9.00,29.82
JRB,2025-11-13 05:56,260.00,9.00,29.83
JRB,2025-11-13 06:56,M,6.00,29.84
JRB,2025-11-13 07:56,280.00,7.00,29.84
JRB,2025-11-13 08:56,270.00,7.00,29.85
JRB,2025-11-13 09:56,260.00,12.00,29.86
JRB,2025-11-13 10:56,270.00,12.00,29.86
JRB,2025-11-13 11:56,270.00,13.00,29.87
JRB,2025-11-13 12:56,270.00,14.00,29.88
JRB,2025-11-13 13:56,270.00,14.00,29.88
JRB,2025-11-13 14:56,270.00,8.00,29.89
JRB,2025-11-13 15:56,M,4.00,29.87
JRB,2025-11-13 16:56,260.00,12.00,29.87
JRB,2025-11-13 17:56,M,3.00,29.89
JRB,2025-11-13 18:56,0.00,0.00,29.88
JRB,2025-11-13 19:56,260.00,8.00,29.90
JRB,2025-11-13 20:56,M,5.00,29.93
JRB,2025-11-13 21:56,M,5.00,29.95
JRB,2025-11-13 22:56,280.00,7.00,29.98
JRB,2025-11-13 23:56,270.00,7.00,29.99
JRB,2025-11-14 00:56,M,4.00,30.00
JRB,2025-11-14 01:56,250.00,6.00,30.01
JRB,2025-11-14 02:56,260.00,8.00,30.02
JRB,2025-11-14 03:56,250.00,6.00,30.03
JRB,2025-11-14 04:56,M,6.00,30.03
JRB,2025-11-14 05:56,260.00,6.00,30.03
JRB,2025-11-14 06:56,M,6.00,30.04
JRB,2025-11-14 07:56,M,4.00,30.05
JRB,2025-11-14 08:56,M,3.00,30.06
JRB,2025-11-14 09:56,0.00,0.00,30.07
JRB,2025-11-14 10:56,0.00,0.00,30.09
JRB,2025-11-14 11:56,250.00,6.00,30.11
JRB,2025-11-14 12:56,250.00,9.00,30.13
JRB,2025-11-14 13:56,M,6.00,30.12
JRB,2025-11-14 14:56,250.00,8.00,30.10
JRB,2025-11-14 15:56,M,6.00,30.08
JRB,2025-11-14 16:56,M,4.00,30.05
JRB,2025-11-14 17:56,M,4.00,30.02
JRB,2025-11-14 18:56,M,4.00,30.01
JRB,2025-11-14 19:56,270.00,4.00,30.00
JRB,2025-11-14 20:56,M,3.00,29.99
JRB,2025-11-14 21:56,260.00,4.00,29.98
JRB,2025-11-14 22:56,260.00,5.00,29.97
JRB,2025-11-14 23:56,250.00,5.00,29.95
JRB,2025-11-15 00:56,260.00,6.00,29.95
JRB,2025-11-15 01:56,M,4.00,29.94
JRB,2025-11-15 02:56,260.00,7.00,29.94
JRB,2025-11-15 03:56,M,3.00,29.94
JRB,2025-11-15 04:56,M,6.00,29.94
JRB,2025-11-15 05:56,0.00,0.00,29.93
JRB,2025-11-15 06:56,270.00,3.00,29.93
JRB,2025-11-15 07:56,M,3.00,29.92
JRB,2025-11-15 08:56,0.00,0.00,29.92
JRB,2025-11-15 09:56,70.00,6.00,29.92
JRB,2025-11-15 10:56,0.00,0.00,29.91
JRB,2025-11-15 11:56,M,3.00,29.92
JRB,2025-11-15 12:56,30.00,6.00,29.91
JRB,2025-11-15 13:56,280.00,4.00,29.89
JRB,2025-11-15 14:56,260.00,7.00,29.88
JRB,2025-11-15 15:56,M,5.00,29.85
JRB,2025-11-15 16:56,200.00,6.00,29.80
JRB,2025-11-15 17:56,200.00,5.00,29.77
JRB,2025-11-15 18:56,M,3.00,29.73
JRB,2025-11-15 19:56,220.00,3.00,29.69
JRB,2025-11-15 20:56,200.00,6.00,29.65
JRB,2025-11-15 21:56,170.00,6.00,29.62
JRB,2025-11-15 22:56,180.00,10.00,29.60
JRB,2025-11-15 23:56,200.00,8.00,29.56
JRB,2025-11-16 00:56,230.00,7.00,29.52
JRB,2025-11-16 01:03,220.00,5.00,29.50
JRB,2025-11-16 01:26,210.00,4.00,29.47
JRB,2025-11-16 01:56,M,3.00,29.44
JRB,2025-11-16 02:56,270.00,6.00,29.39
JRB,2025-11-16 03:56,260.00,5.00,29.32
JRB,2025-11-16 04:56,270.00,8.00,29.29
JRB,2025-11-16 05:56,270.00,6.00,29.24
JRB,2025-11-16 06:56,260.00,7.00,29.23
JRB,2025-11-16 07:56,260.00,9.00,29.21
JRB,2025-11-16 08:56,260.00,6.00,29.20
JRB,2025-11-16 09:56,260.00,7.00,29.22
JRB,2025-11-16 10:56,260.00,5.00,29.22
JRB,2025-11-16 11:56,M,4.00,29.24
JRB,2025-11-16 12:56,270.00,7.00,29.27
JRB,2025-11-16 13:56,M,4.00,29.27
JRB,2025-11-16 14:56,M,4.00,29.29
JRB,2025-11-16 15:56,280.00,9.00,29.29
JRB,2025-11-16 16:56,M,3.00,29.29
JRB,2025-11-16 17:56,330.00,7.00,29.31
JRB,2025-11-16 18:56,M,5.00,29.33
JRB,2025-11-16 19:56,M,5.00,29.35
JRB,2025-11-16 20:56,M,4.00,29.40
JRB,2025-11-16 21:56,M,4.00,29.44
JRB,2025-11-16 22:56,M,4.00,29.50
JRB,2025-11-16 23:56,M,4.00,29.52
JRB,2025-11-17 00:56,0.00,0.00,29.53
JRB,2025-11-17 01:56,M,5.00,29.55
JRB,2025-11-17 02:56,M,5.00,29.54
JRB,2025-11-17 03:56,270.00,15.00,29.55
JRB,2025-11-17 04:56,M,3.00,29.57
JRB,2025-11-17 05:56,M,4.00,29.58
JRB,2025-11-17 06:56,M,5.00,29.59
JRB,2025-11-17 07:56,M,5.00,29.60
JRB,2025-11-17 08:56,M,6.00,29.62
JRB,2025-11-17 09:56,260.00,9.00,29.64
JRB,2025-11-17 10:56,270.00,12.00,29.66
JRB,2025-11-17 11:56,M,5.00,29.69
JRB,2025-11-17 12:56,260.00,10.00,29.72
JRB,2025-11-17 13:56,M,3.00,29.74
JRB,2025-11-17 14:56,250.00,12.00,29.76
JRB,2025-11-17 15:56,M,3.00,29.77
JRB,2025-11-17 16:56,260.00,7.00,29.78
JRB,2025-11-17 17:56,270.00,9.00,29.78
JRB,2025-11-17 18:56,M,4.00,29.79
JRB,2025-11-17 19:56,0.00,0.00,29.81
JRB,2025-11-17 20:56,M,5.00,29.83
JRB,2025-11-17 21:56,M,5.00,29.86
JRB,2025-11-17 22:56,M,3.00,29.90
JRB,2025-11-17 23:56,M,3.00,29.92
JRB,2025-11-18 00:56,M,3.00,29.95
JRB,2025-11-18 01:56,340.00,9.00,29.98
JRB,2025-11-18 02:56,0.00,0.00,29.99
JRB,2025-11-18 03:56,0.00,0.00,30.01
JRB,2025-11-18 04:56,0.00,0.00,30.03
JRB,2025-11-18 05:56,250.00,7.00,30.03
JRB,2025-11-18 06:56,260.00,5.00,30.05
JRB,2025-11-18 07:56,M,5.00,30.06
JRB,2025-11-18 08:56,M,4.00,30.08
JRB,2025-11-18 09:56,260.00,8.00,30.09
JRB,2025-11-18 10:56,270.00,8.00,30.13
JRB,2025-11-18 11:56,M,6.00,30.15
JRB,2025-11-18 12:56,M,3.00,30.16
JRB,2025-11-18 13:56,M,5.00,30.17
JRB,2025-11-18 14:56,M,5.00,30.18
JRB,2025-11-18 15:56,M,3.00,30.18
JRB,2025-11-18 16:56,250.00,8.00,30.16
JRB,2025-11-18 17:56,M,6.00,30.14
JRB,2025-11-18 18:56,280.00,5.00,30.13
JRB,2025-11-18 19:13,280.00,17.00,30.13
JRB,2025-11-18 19:56,M,4.00,30.14
JRB,2025-11-18 20:56,M,6.00,30.14
JRB,2025-11-18 21:56,260.00,6.00,30.14
JRB,2025-11-18 22:56,240.00,5.00,30.15
JRB,2025-11-18 23:56,270.00,3.00,30.16
JRB,2025-11-19 00:56,230.00,6.00,30.16
JRB,2025-11-19 01:56,260.00,7.00,30.18
JRB,2025-11-19 02:56,270.00,5.00,30.18
JRB,2025-11-19 03:56,260.00,7.00,30.18
JRB,2025-11-19 04:56,260.00,5.00,30.18
JRB,2025-11-19 05:56,250.00,5.00,30.18
JRB,2025-11-19 06:56,250.00,5.00,30.18
JRB,2025-11-19 07:56,240.00,3.00,30.16
JRB,2025-11-19 08:56,230.00,5.00,30.16
JRB,2025-11-19 09:24,190.00,4.00,30.17
JRB,2025-11-19 09:52,210.00,3.00,30.17
JRB,2025-11-19 09:56,220.00,3.00,30.17
JRB,2025-11-19 10:36,M,3.00,30.17
JRB,2025-11-19 10:56,0.00,0.00,30.17
JRB,2025-11-19 11:56,60.00,7.00,30.18
JRB,2025-11-19 12:19,40.00,5.00,30.18
JRB,2025-11-19 12:56,50.00,6.00,30.19
JRB,2025-11-19 13:45,50.00,7.00,30.19
JRB,2025-11-19 13:56,60.00,9.00,30.19
JRB,2025-11-19 14:32,60.00,8.00,30.19
JRB,2025-11-19 14:56,40.00,9.00,30.20
JRB,2025-11-19 15:14,60.00,8.00,30.20
JRB,2025-11-19 15:56,50.00,10.00,30.19
JRB,2025-11-19 16:56,70.00,8.00,30.17
JRB,2025-11-19 17:43,70.00,6.00,30.17
JRB,2025-11-19 17:56,60.00,7.00,30.17
JRB,2025-11-19 18:56,50.00,4.00,30.17
JRB,2025-11-19 19:56,90.00,4.00,30.17
JRB,2025-11-19 20:03,70.00,4.00,30.18
JRB,2025-11-19 20:56,M,4.00,30.19
JRB,2025-11-19 21:56,170.00,3.00,30.20
JRB,2025-11-19 22:56,120.00,4.00,30.21
JRB,2025-11-19 23:56,150.00,3.00,30.24
JRB,2025-11-20 00:56,50.00,8.00,30.24
JRB,2025-11-20 01:56,80.00,4.00,30.24
JRB,2025-11-20 02:56,50.00,7.00,30.25
JRB,2025-11-20 03:56,50.00,8.00,30.26
JRB,2025-11-20 04:56,60.00,8.00,30.26
JRB,2025-11-20 05:56,30.00,7.00,30.24
JRB,2025-11-20 06:56,30.00,7.00,30.25
JRB,2025-11-20 07:56,50.00,10.00,30.24
JRB,2025-11-20 08:56,50.00,6.00,30.25
JRB,2025-11-20 09:56,M,4.00,30.25
JRB,2025-11-20 10:56,50.00,4.00,30.26
JRB,2025-11-20 11:56,50.00,7.00,30.26
JRB,2025-11-20 12:56,50.00,7.00,30.28
JRB,2025-11-20 13:56,80.00,7.00,30.29
JRB,2025-11-20 14:56,70.00,4.00,30.29
JRB,2025-11-20 15:56,80.00,4.00,30.26
JRB,2025-11-20 16:56,240.00,4.00,30.23
JRB,2025-11-20 17:56,0.00,0.00,30.21
JRB,2025-11-20 18:56,260.00,7.00,30.20
JRB,2025-11-20 19:56,230.00,4.00,30.20
JRB,2025-11-20 20:56,M,4.00,30.20
JRB,2025-11-20 21:56,240.00,3.00,30.20
JRB,2025-11-20 22:56,M,6.00,30.20
JRB,2025-11-20 23:56,M,4.00,30.20
JRB,2025-11-21 00:56,0.00,0.00,30.20
JRB,2025-11-21 01:56,0.00,0.00,30.20
JRB,2025-11-21 02:56,M,3.00,30.19
JRB,2025-11-21 03:56,270.00,4.00,30.19
JRB,2025-11-21 04:56,0.00,0.00,30.18
JRB,2025-11-21 05:56,250.00,3.00,30.15
JRB,2025-11-21 06:56,300.00,4.00,30.14
JRB,2025-11-21 07:56,240.00,5.00,30.13
JRB,2025-11-21 08:56,230.00,5.00,30.11
JRB,2025-11-21 09:56,250.00,6.00,30.10
JRB,2025-11-21 10:28,240.00,5.00,30.10
JRB,2025-11-21 10:56,270.00,5.00,30.12
JRB,2025-11-21 11:56,250.00,4.00,30.12
JRB,2025-11-21 12:56,230.00,7.00,30.12
JRB,2025-11-21 13:56,260.00,6.00,30.11
JRB,2025-11-21 14:56,260.00,7.00,30.09
JRB,2025-11-21 15:56,260.00,8.00,30.07
JRB,2025-11-21 16:56,250.00,8.00,30.05
JRB,2025-11-21 17:56,240.00,7.00,30.02
JRB,2025-11-21 18:08,250.00,9.00,30.01
JRB,2025-11-21 18:56,260.00,9.00,29.99
JRB,2025-11-21 19:31,260.00,8.00,29.98
JRB,2025-11-21 19:56,250.00,8.00,29.98
JRB,2025-11-21 20:56,260.00,5.00,29.98
JRB,2025-11-21 21:56,270.00,8.00,29.98
JRB,2025-11-21 22:56,270.00,8.00,29.98
JRB,2025-11-21 23:56,260.00,6.00,29.97
JRB,2025-11-22 00:27,250.00,6.00,29.97
JRB,2025-11-22 00:56,240.00,9.00,29.98
JRB,2025-11-22 01:56,270.00,5.00,29.98
JRB,2025-11-22 02:56,240.00,5.00,29.97
JRB,2025-11-22 03:56,210.00,5.00,29.96
JRB,2025-11-22 04:56,240.00,5.00,29.95
JRB,2025-11-22 05:56,260.00,4.00,29.94
JRB,2025-11-22 06:56,260.00,4.00,29.92
JRB,2025-11-22 07:56,250.00,3.00,29.90
JRB,2025-11-22 08:56,0.00,0.00,29.87
JRB,2025-11-22 09:56,280.00,5.00,29.88
JRB,2025-11-22 10:05,0.00,0.00,29.89
JRB,2025-11-22 10:28,M,4.00,29.88
JRB,2025-11-22 10:52,40.00,7.00,29.87
JRB,2025-11-22 10:56,M,5.00,29.87
JRB,2025-11-22 11:13,50.00,8.00,29.86
JRB,2025-11-22 11:56,60.00,6.00,29.85
JRB,2025-11-22 12:05,70.00,5.00,29.86
JRB,2025-11-22 12:21,80.00,6.00,29.86
JRB,2025-11-22 12:37,60.00,6.00,29.86
JRB,2025-11-22 12:56,0.00,0.00,29.87
JRB,2025-11-22 13:56,230.00,3.00,29.89
JRB,2025-11-22 14:56,280.00,4.00,29.90
JRB,2025-11-22 15:56,M,4.00,29.89
JRB,2025-11-22 16:37,M,4.00,29.88
JRB,2025-11-22 16:56,M,4.00,29.87
JRB,2025-11-22 17:13,M,3.00,29.86
JRB,2025-11-22 17:45,0.00,0.00,29.88
JRB,2025-11-22 17:52,M,3.00,29.88
JRB,2025-11-22 17:56,M,5.00,29.88
JRB,2025-11-22 18:56,M,3.00,29.86
JRB,2025-11-22 19:29,M,4.00,29.87
JRB,2025-11-22 19:56,M,3.00,29.88
JRB,2025-11-22 20:56,M,4.00,29.89
JRB,2025-11-22 21:56,M,6.00,29.93
JRB,2025-11-22 22:56,M,3.00,29.97
JRB,2025-11-22 23:56,M,3.00,30.00
JRB,2025-11-23 00:56,0.00,0.00,30.02
JRB,2025-11-23 01:56,250.00,5.00,30.03
JRB,2025-11-23 02:56,M,3.00,30.03
JRB,2025-11-23 03:56,0.00,0.00,30.04
JRB,2025-11-23 04:56,M,3.00,30.04
JRB,2025-11-23 05:56,280.00,3.00,30.05
JRB,2025-11-23 06:56,0.00,0.00,30.06
JRB,2025-11-23 07:56,60.00,6.00,30.05
JRB,2025-11-23 08:56,80.00,5.00,30.04
JRB,2025-11-23 09:56,0.00,0.00,30.06
JRB,2025-11-23 10:56,0.00,0.00,30.06
JRB,2025-11-23 11:56,260.00,4.00,30.06
JRB,2025-11-23 12:56,0.00,0.00,30.05
JRB,2025-11-23 13:56,250.00,4.00,30.05
JRB,2025-11-23 14:56,260.00,6.00,30.02
JRB,2025-11-23 15:56,260.00,5.00,30.00
JRB,2025-11-23 16:56,260.00,8.00,29.97
JRB,2025-11-23 17:56,230.00,8.00,29.94
JRB,2025-11-23 18:56,240.00,11.00,29.93
JRB,2025-11-23 19:56,260.00,12.00,29.93
JRB,2025-11-23 20:56,270.00,12.00,29.94
JRB,2025-11-23 21:56,260.00,5.00,29.96
JRB,2025-11-23 22:56,260.00,8.00,29.97
JRB,2025-11-23 23:56,260.00,6.00,29.99
JRB,2025-11-24 00:56,260.00,6.00,30.00
JRB,2025-11-24 01:56,M,6.00,30.01
JRB,2025-11-24 02:56,M,4.00,30.02
JRB,2025-11-24 03:56,250.00,6.00,30.03
JRB,2025-11-24 04:56,M,3.00,30.04
JRB,2025-11-24 05:56,M,4.00,30.04
JRB,2025-11-24 06:56,M,3.00,30.06
JRB,2025-11-24 07:56,260.00,5.00,30.06
JRB,2025-11-24 08:56,260.00,6.00,30.08
JRB,2025-11-24 09:56,M,4.00,30.09
JRB,2025-11-24 10:56,0.00,0.00,30.13
JRB,2025-11-24 11:56,0.00,0.00,30.17
JRB,2025-11-24 12:56,330.00,3.00,30.21
JRB,2025-11-24 13:56,M,3.00,30.23
JRB,2025-11-24 14:56,270.00,8.00,30.24
JRB,2025-11-24 15:56,M,5.00,30.23
JRB,2025-11-24 16:56,M,5.00,30.21
JRB,2025-11-24 17:56,M,6.00,30.21
JRB,2025-11-24 18:56,M,4.00,30.21
JRB,2025-11-24 19:56,240.00,7.00,30.23
JRB,2025-11-24 20:56,M,6.00,30.25
JRB,2025-11-24 21:56,240.00,3.00,30.25
JRB,2025-11-24 22:56,0.00,0.00,30.27
JRB,2025-11-24 23:56,0.00,0.00,30.29
JRB,2025-11-25 00:56,220.00,3.00,30.29
JRB,2025-11-25 01:56,250.00,3.00,30.29
JRB,2025-11-25 02:56,230.00,3.00,30.29
JRB,2025-11-25 03:56,280.00,3.00,30.28
JRB,2025-11-25 04:56,250.00,3.00,30.29
JRB,2025-11-25 05:56,270.00,4.00,30.28
JRB,2025-11-25 06:56,240.00,3.00,30.29
JRB,2025-11-25 07:56,260.00,3.00,30.28
JRB,2025-11-25 08:56,270.00,4.00,30.28
JRB,2025-11-25 09:56,260.00,4.00,30.27
JRB,2025-11-25 10:56,260.00,5.00,30.26
JRB,2025-11-25 11:56,270.00,6.00,30.28
JRB,2025-11-25 12:56,210.00,6.00,30.28
JRB,2025-11-25 13:56,260.00,5.00,30.27
JRB,2025-11-25 14:56,240.00,6.00,30.26
JRB,2025-11-25 15:56,240.00,6.00,30.25
JRB,2025-11-25 16:56,260.00,4.00,30.20
JRB,2025-11-25 17:56,230.00,6.00,30.18
JRB,2025-11-25 18:56,0.00,0.00,30.16
JRB,2025-11-25 19:56,170.00,4.00,30.15
JRB,2025-11-25 20:56,M,4.00,30.13
JRB,2025-11-25 21:56,230.00,3.00,30.12
JRB,2025-11-25 22:19,0.00,0.00,30.11
JRB,2025-11-25 22:53,0.00,0.00,30.09
JRB,2025-11-25 22:56,M,3.00,30.09
JRB,2025-11-25 23:04,M,3.00,30.08
JRB,2025-11-25 23:12,M,5.00,30.08
JRB,2025-11-25 23:56,M,4.00,30.07
JRB,2025-11-26 00:56,M,5.00,30.04
JRB,2025-11-26 01:56,0.00,0.00,30.01
JRB,2025-11-26 02:13,0.00,0.00,30.00
JRB,2025-11-26 02:20,0.00,0.00,29.99
JRB,2025-11-26 02:44,0.00,0.00,29.98
JRB,2025-11-26 02:56,0.00,0.00,29.97
JRB,2025-11-26 03:56,200.00,8.00,29.93
JRB,2025-11-26 04:56,260.00,7.00,29.91
JRB,2025-11-26 05:08,260.00,7.00,29.90
JRB,2025-11-26 05:56,260.00,9.00,29.90
JRB,2025-11-26 06:29,260.00,11.00,29.90
JRB,2025-11-26 06:56,270.00,9.00,29.90
JRB,2025-11-26 07:14,270.00,8.00,29.90
JRB,2025-11-26 07:56,270.00,8.00,29.89
JRB,2025-11-26 08:08,260.00,7.00,29.89
JRB,2025-11-26 08:56,230.00,4.00,29.88
JRB,2025-11-26 09:56,230.00,6.00,29.89
JRB,2025-11-26 10:56,280.00,6.00,29.86
JRB,2025-11-26 11:56,240.00,6.00,29.86
JRB,2025-11-26 12:56,250.00,7.00,29.86
JRB,2025-11-26 13:14,260.00,6.00,29.86
JRB,2025-11-26 13:43,270.00,7.00,29.85
JRB,2025-11-26 13:56,270.00,7.00,29.85
JRB,2025-11-26 14:56,260.00,6.00,29.84
JRB,2025-11-26 15:31,250.00,8.00,29.82
JRB,2025-11-26 15:56,250.00,10.00,29.81
JRB,2025-11-26 16:56,260.00,6.00,29.78
JRB,2025-11-26 17:36,260.00,6.00,29.76
JRB,2025-11-26 17:56,250.00,5.00,29.74
JRB,2025-11-26 18:56,270.00,5.00,29.72
JRB,2025-11-26 19:17,250.00,4.00,29.72
JRB,2025-11-26 19:56,M,3.00,29.71
JRB,2025-11-26 20:04,270.00,3.00,29.71
JRB,2025-11-26 20:25,270.00,5.00,29.72
JRB,2025-11-26 20:33,250.00,4.00,29.72
JRB,2025-11-26 20:56,220.00,3.00,29.71
JRB,2025-11-26 21:56,0.00,0.00,29.70
JRB,2025-11-26 22:56,280.00,4.00,29.71
JRB,2025-11-26 23:56,270.00,8.00,29.73
JRB,2025-11-27 00:09,260.00,7.00,29.73
JRB,2025-11-27 00:39,M,5.00,29.73
JRB,2025-11-27 00:48,M,4.00,29.72
JRB,2025-11-27 00:56,260.00,5.00,29.72
JRB,2025-11-27 01:56,260.00,9.00,29.72
JRB,2025-11-27 02:56,M,4.00,29.74
JRB,2025-11-27 03:56,0.00,0.00,29.77
JRB,2025-11-27 04:56,260.00,18.00,29.80
JRB,2025-11-27 05:56,270.00,7.00,29.83
JRB,2025-11-27 06:56,270.00,12.00,29.86
JRB,2025-11-27 07:56,270.00,10.00,29.88
JRB,2025-11-27 08:56,270.00,12.00,29.89
JRB,2025-11-27 09:56,270.00,11.00,29.90
JRB,2025-11-27 10:56,270.00,10.00,29.90
JRB,2025-11-27 11:56,270.00,10.00,29.94
JRB,2025-11-27 12:56,260.00,9.00,29.95
JRB,2025-11-27 13:56,270.00,12.00,29.95
JRB,2025-11-27 14:56,270.00,12.00,29.95
JRB,2025-11-27 15:56,M,6.00,29.93
JRB,2025-11-27 16:56,260.00,15.00,29.92
JRB,2025-11-27 17:56,M,6.00,29.91
JRB,2025-11-27 18:56,M,4.00,29.90
JRB,2025-11-27 19:56,260.00,14.00,29.92
JRB,2025-11-27 20:56,260.00,12.00,29.92
JRB,2025-11-27 21:56,260.00,11.00,29.92
JRB,2025-11-27 22:56,260.00,11.00,29.94
JRB,2025-11-27 23:56,260.00,13.00,29.93
JRB,2025-11-28 00:56,270.00,13.00,29.93
JRB,2025-11-28 01:56,270.00,13.00,29.93
JRB,2025-11-28 02:56,270.00,13.00,29.92
JRB,2025-11-28 03:56,270.00,12.00,29.92
JRB,2025-11-28 04:56,270.00,12.00,29.92
JRB,2025-11-28 05:56,260.00,12.00,29.91
JRB,2025-11-28 06:56,270.00,11.00,29.90
JRB,2025-11-28 07:56,260.00,12.00,29.91
JRB,2025-11-28 08:56,270.00,11.00,29.90
JRB,2025-11-28 09:56,270.00,12.00,29.90
JRB,2025-11-28 10:56,260.00,12.00,29.91
JRB,2025-11-28 11:56,270.00,13.00,29.92
JRB,2025-11-28 12:56,270.00,13.00,29.93
JRB,2025-11-28 13:56,270.00,13.00,29.93
JRB,2025-11-28 14:56,260.00,15.00,29.94
JRB,2025-11-28 15:56,260.00,20.00,29.94
JRB,2025-11-28 16:56,260.00,17.00,29.94
JRB,2025-11-28 17:56,270.00,15.00,29.94
JRB,2025-11-28 18:56,270.00,14.00,29.95
JRB,2025-11-28 19:56,280.00,19.00,29.97
JRB,2025-11-28 20:56,270.00,18.00,30.00
JRB,2025-11-28 21:56,270.00,16.00,30.02
JRB,2025-11-28 22:56,270.00,14.00,30.06
JRB,2025-11-28 23:56,270.00,19.00,30.09
JRB,2025-11-29 00:56,260.00,17.00,30.11
JRB,2025-11-29 01:56,260.00,14.00,30.13
JRB,2025-11-29 02:56,260.00,13.00,30.15
JRB,2025-11-29 03:56,270.00,14.00,30.18
JRB,2025-11-29 04:56,270.00,13.00,30.21
JRB,2025-11-29 05:56,270.00,10.00,30.22
JRB,2025-11-29 06:56,270.00,7.00,30.26
JRB,2025-11-29 07:56,260.00,8.00,30.29
JRB,2025-11-29 08:56,260.00,9.00,30.31
JRB,2025-11-29 09:56,M,6.00,30.34
JRB,2025-11-29 10:56,250.00,8.00,30.37
JRB,2025-11-29 11:56,260.00,8.00,30.39
JRB,2025-11-29 12:56,M,4.00,30.41
JRB,2025-11-29 13:56,250.00,5.00,30.43
JRB,2025-11-29 14:56,270.00,10.00,30.45
JRB,2025-11-29 15:56,260.00,8.00,30.45
JRB,2025-11-29 16:56,M,6.00,30.44
JRB,2025-11-29 17:56,M,5.00,30.44
JRB,2025-11-29 18:56,M,3.00,30.45
JRB,2025-11-29 19:56,240.00,7.00,30.46
JRB,2025-11-29 20:56,260.00,6.00,30.48
JRB,2025-11-29 21:56,0.00,0.00,30.50
JRB,2025-11-29 22:56,240.00,4.00,30.50
JRB,2025-11-29 23:56,140.00,5.00,30.51
JRB,2025-11-30 00:56,M,3.00,30.52
JRB,2025-11-30 01:56,80.00,7.00,30.51
JRB,2025-11-30 02:56,40.00,8.00,30.51
JRB,2025-11-30 03:56,50.00,9.00,30.51
JRB,2025-11-30 04:56,80.00,6.00,30.51
JRB,2025-11-30 05:56,90.00,6.00,30.48
JRB,2025-11-30 06:56,50.00,6.00,30.48
JRB,2025-11-30 07:56,0.00,0.00,30.47
JRB,2025-11-30 08:56,230.00,5.00,30.44
JRB,2025-11-30 09:56,230.00,3.00,30.41
JRB,2025-11-30 10:56,0.00,0.00,30.38
JRB,2025-11-30 11:56,M,3.00,30.35
JRB,2025-11-30 12:56,0.00,0.00,30.34
JRB,2025-11-30 13:56,200.00,5.00,30.33
JRB,2025-11-30 14:56,210.00,7.00,30.30
JRB,2025-11-30 15:56,240.00,13.00,30.27
JRB,2025-11-30 16:11,230.00,11.00,30.26
JRB,2025-11-30 16:56,240.00,8.00,30.23
JRB,2025-11-30 17:11,240.00,6.00,30.22
JRB,2025-11-30 17:29,240.00,7.00,30.20
JRB,2025-11-30 17:37,250.00,7.00,30.21
JRB,2025-11-30 17:45,260.00,8.00,30.20
JRB,2025-11-30 17:56,250.00,10.00,30.20
JRB,2025-11-30 18:56,240.00,10.00,30.16
JRB,2025-11-30 19:03,230.00,8.00,30.16
JRB,2025-11-30 19:56,250.00,5.00,30.13
JRB,2025-11-30 20:56,230.00,5.00,30.11
JRB,2025-11-30 21:11,230.00,8.00,30.12
JRB,2025-11-30 21:56,220.00,8.00,30.10
JRB,2025-11-30 22:56,270.00,8.00,30.10
JRB,2025-11-30 23:56,250.00,11.00,30.10
JRB,2025-12-01 00:14,240.00,9.00,30.10
JRB,2025-12-01 00:56,260.00,9.00,30.10
JRB,2025-12-01 01:56,260.00,10.00,30.10
JRB,2025-12-01 02:56,260.00,9.00,30.10
JRB,2025-12-01 03:44,270.00,10.00,30.11
JRB,2025-12-01 03:56,260.00,10.00,30.11
JRB,2025-12-01 04:16,260.00,8.00,30.11
JRB,2025-12-01 04:56,260.00,9.00,30.12
JRB,2025-12-01 05:56,M,4.00,30.14
JRB,2025-12-01 06:56,270.00,6.00,30.18
JRB,2025-12-01 07:56,260.00,8.00,30.20
JRB,2025-12-01 08:56,270.00,7.00,30.22
JRB,2025-12-01 09:56,260.00,7.00,30.23
JRB,2025-12-01 10:56,M,6.00,30.26
